alpha,T,auc,brier,log_loss,accuracy,n_bets,roi,profit,win_rate
0.7,0.9,0.7674523783092604,0.19409824342111645,0.5695087084790109,0.6904761904761905,440,0.39681818181818185,174.60000000000002,0.5181818181818182
0.7,1.0,0.7674523783092604,0.19459578307133918,0.5715141759582828,0.6904761904761905,438,0.3684703196347032,161.39000000000001,0.4474885844748858
0.7,1.1,0.7674523783092604,0.19553153847670104,0.5745322439367238,0.6904761904761905,453,0.35660044150110376,161.54,0.41501103752759383
0.7,1.2,0.7674523783092604,0.19673766920072805,0.5780652881966678,0.6904761904761905,490,0.3304489795918367,161.92,0.39591836734693875
0.7,1.3,0.7674523783092604,0.19810124976240578,0.5818207873097919,0.6904761904761905,506,0.30288537549407113,153.26,0.3814229249011858
0.7,1.5,0.7674523783092604,0.20102252165660212,0.5893777728029277,0.6904761904761905,538,0.2409293680297398,129.62,0.3587360594795539
0.7,1.7,0.7674523783092604,0.2039445414924616,0.5965158220096698,0.6904761904761905,569,0.21423550087873464,121.9,0.34973637961335674
0.7,2.0,0.7674523783092604,0.20802819923877622,0.6060359996724716,0.6904761904761905,587,0.18255536626916524,107.16,0.3390119250425894
0.7,2.5,0.7674523783092604,0.2137744168251906,0.6188309796821927,0.6904761904761905,602,0.18578073089700994,111.83999999999999,0.34219269102990035
0.7,3.0,0.7674523783092604,0.21831308866196708,0.6285958660263865,0.6904761904761905,616,0.19014610389610392,117.13000000000001,0.3474025974025974
0.75,0.5,0.767235838208912,0.20448645726196155,0.6060024830547706,0.6933797909407665,750,0.19445333333333337,145.84000000000003,0.6746666666666666
0.75,0.6,0.7672330971949833,0.19897908924091243,0.5840094652596942,0.6933797909407665,672,0.23632440476190478,158.81,0.6473214285714286
0.75,0.7,0.7672330971949833,0.19594418703246363,0.5738396872194867,0.6933797909407665,590,0.27281355932203394,160.96000000000004,0.6186440677966102
0.75,0.8,0.7672330971949833,0.19456351077047138,0.5701396191971986,0.6933797909407665,520,0.3168846153846154,164.78,0.575
0.75,0.9,0.7672330971949833,0.19427481157399826,0.5699796276856026,0.6933797909407665,470,0.3697872340425532,173.8,0.5255319148936171
0.75,1.0,0.7672330971949833,0.1946981694311264,0.57177964434796,0.6933797909407665,465,0.3454623655913978,160.64,0.45161290322580644
0.75,1.1,0.7672330971949833,0.1955775203483741,0.5746498286152393,0.6933797909407665,468,0.3386538461538462,158.49,0.4166666666666667
0.75,1.2,0.7672330971949833,0.19674034583929817,0.5780746308270183,0.6933797909407665,496,0.32756048387096776,162.47,0.39919354838709675
0.75,1.3,0.7672330971949833,0.19807042269342845,0.5817498872859573,0.6933797909407665,516,0.29071705426356587,150.01,0.3817829457364341
0.75,1.5,0.7672330971949833,0.20094527274888502,0.5892016226078037,0.6933797909407665,545,0.25089908256880733,136.74,0.3669724770642202
0.75,1.7,0.7672330971949833,0.20383892515123167,0.5962797394011969,0.6933797909407665,575,0.21572173913043477,124.03999999999999,0.35478260869565215
0.75,2.0,0.7672330971949833,0.2078995806398319,0.6057553773243162,0.6933797909407665,592,0.1855912162162162,109.86999999999998,0.34290540540540543
0.75,2.5,0.7672330971949833,0.2136333047208121,0.618531235852272,0.6933797909407665,605,0.18623140495867765,112.66999999999999,0.343801652892562
0.75,3.0,0.7672330971949833,0.2181729455311193,0.6283030314223662,0.6933797909407665,615,0.18814634146341463,115.71000000000001,0.3463414634146341
0.8,0.5,0.7666739303535771,0.20564076272010687,0.6097355508024714,0.6939605110336817,760,0.18919736842105261,143.79,0.6684210526315789
0.8,0.6,0.7666670778187559,0.19985206970339847,0.5865608795839528,0.6939605110336817,681,0.2368428781204112,161.29000000000002,0.6431718061674009
0.8,0.7,0.7666670778187559,0.19659480521907133,0.5755762543161261,0.6939605110336817,608,0.26906250000000004,163.59000000000003,0.6151315789473685
0.8,0.8,0.7666670778187559,0.19504235809047496,0.5713278439048708,0.6939605110336817,536,0.31169776119402987,167.07,0.5783582089552238
0.8,0.9,0.7666670778187559,0.1946212731602882,0.5707858077663744,0.6939605110336817,501,0.3441317365269462,172.41000000000003,0.5249500998003992
0.8,1.0,0.7666670778187559,0.19494215998236258,0.5723123706195649,0.6939605110336817,487,0.3279876796714579,159.73000000000002,0.4537987679671458
0.8,1.1,0.7666670778187559,0.19574167385028585,0.5749825945794199,0.6939605110336817,488,0.3190368852459016,155.69,0.42008196721311475
0.8,1.2,0.7666670778187559,0.19684186460597797,0.5782586371648807,0.6939605110336817,507,0.3218343195266272,163.17,0.40236686390532544
0.8,1.3,0.7666670778187559,0.19812248281750527,0.5818216777371147,0.6939605110336817,524,0.2800190839694656,146.73,0.383587786259542
0.8,1.5,0.7666670778187559,0.20092671510427987,0.5891219633729695,0.6939605110336817,549,0.24803278688524594,136.17000000000002,0.3679417122040073
0.8,1.7,0.7666670778187559,0.20377510841675156,0.596109408178567,0.6939605110336817,572,0.21496503496503497,122.96000000000001,0.3548951048951049
0.8,2.0,0.7666670778187559,0.20779602039415243,0.6055112183564355,0.6939605110336817,593,0.18681281618887016,110.78,0.3440134907251265
0.8,2.5,0.7666670778187559,0.21350191749171812,0.6182422082278803,0.6939605110336817,608,0.19001644736842105,115.53,0.3470394736842105
0.8,3.0,0.7666670778187559,0.21803484689581376,0.6280085022580436,0.6939605110336817,617,0.18737439222042138,115.60999999999999,0.34683954619124796
0.85,0.5,0.7654747367598749,0.20705572067182657,0.6144059773023709,0.6957026713124274,761,0.2002890932982917,152.42,0.6622864651773982
0.85,0.6,0.7654678842250537,0.20097523868765185,0.5898309964957332,0.6957026713124274,690,0.22931884057971016,158.23000000000002,0.6391304347826087
0.85,0.7,0.7654678842250537,0.19747041358647935,0.577869270509117,0.6957026713124274,625,0.266352,166.47,0.6112
0.85,0.8,0.7654678842250537,0.19571684497034691,0.5729504228778732,0.6957026713124274,559,0.31808586762075136,177.81,0.5813953488372093
0.85,0.9,0.7654678842250537,0.195134925096443,0.571935091264874,0.6957026713124274,526,0.3300380228136882,173.6,0.526615969581749
0.85,1.0,0.7654678842250537,0.19532775472504788,0.573118540509291,0.6957026713124274,506,0.3201778656126482,162.01,0.4644268774703557
0.85,1.1,0.7654678842250537,0.1960252344560261,0.5755348922137926,0.6957026713124274,512,0.30121093750000005,154.22000000000003,0.423828125
0.85,1.2,0.7654678842250537,0.19704387202061732,0.5786199075846974,0.6957026713124274,519,0.30799614643545276,159.85,0.4046242774566474
0.85,1.3,0.7654678842250537,0.1982590397695815,0.5820371953457893,0.6957026713124274,529,0.27637051039697547,146.20000000000002,0.3856332703213611
0.85,1.5,0.7654678842250537,0.2009678184463163,0.5891373343503671,0.6957026713124274,555,0.24025225225225225,133.34,0.3675675675675676
0.85,1.7,0.7654678842250537,0.2037532473327982,0.5960016069693668,0.6957026713124274,572,0.21597902097902102,123.54000000000002,0.35664335664335667
0.85,2.0,0.7654678842250537,0.2077166285148168,0.605298646713656,0.6957026713124274,598,0.1846655518394649,110.43,0.34615384615384615
0.85,2.5,0.7654678842250537,0.2133782883492406,0.6179577802334222,0.6957026713124274,611,0.19106382978723405,116.74,0.3486088379705401
0.85,3.0,0.7654678842250537,0.21789632319448685,0.6277058274817049,0.6957026713124274,621,0.18626409017713363,115.66999999999999,0.34782608695652173
0.9,0.5,0.7638822076674382,0.20867577772846768,0.6200043691443189,0.6962833914053427,764,0.2025785340314136,154.76999999999998,0.6609947643979057
0.9,0.6,0.7638780961465454,0.2023131572437281,0.5938277144572304,0.6962833914053427,703,0.21546230440967282,151.47,0.631578947368421
0.9,0.7,0.7638780961465454,0.1985508973917259,0.5807321651592021,0.6962833914053427,633,0.2646919431279621,167.55,0.6113744075829384
0.9,0.8,0.7638780961465454,0.19657712678753536,0.575022100265378,0.6962833914053427,573,0.31087260034904013,178.13,0.5776614310645725
0.9,0.9,0.7638780961465454,0.1958122123713801,0.5734406384305476,0.6962833914053427,546,0.3302564102564102,180.32,0.532967032967033
0.9,1.0,0.7638780961465454,0.19585495365918218,0.5742087856654831,0.6962833914053427,529,0.31378071833648397,165.99,0.4763705103969754
0.9,1.1,0.7638780961465454,0.1964299971378879,0.5763146040412085,0.6962833914053427,521,0.2947984644913627,153.58999999999997,0.42802303262955854
0.9,1.2,0.7638780961465454,0.19734887575161048,0.5791636922799723,0.6962833914053427,528,0.2965340909090909,156.57,0.4053030303030303
0.9,1.3,0.7638780961465454,0.19848267502773434,0.5823993147548411,0.6962833914053427,537,0.2785102420856611,149.56,0.39106145251396646
0.9,1.5,0.7638780961465454,0.20107040893998113,0.5892467516708597,0.6962833914053427,558,0.23926523297491037,133.51,0.36917562724014336
0.9,1.7,0.7638780961465454,0.20377404603728402,0.5959525675962011,0.6962833914053427,578,0.21217993079584777,122.64000000000001,0.35813148788927335
0.9,2.0,0.7638780961465454,0.20766055919143167,0.6051112004271989,0.6962833914053427,600,0.19018333333333334,114.11,0.35
0.9,2.5,0.7638780961465454,0.21325986660467386,0.6176693522454348,0.6962833914053427,609,0.1910016420361248,116.32,0.34811165845648606
0.9,3.0,0.7638780961465454,0.2177539667843256,0.6273857209090868,0.6962833914053427,624,0.17871794871794874,111.52000000000001,0.34615384615384615
0.95,0.5,0.7618278177280557,0.21045185181632464,0.6265342461197888,0.6951219512195121,772,0.20199481865284974,155.94,0.655440414507772
0.95,0.6,0.7618182241793062,0.20382985541560927,0.5985227682362767,0.6951219512195121,718,0.2167130919220056,155.60000000000002,0.6295264623955432
0.95,0.7,0.7618195946862705,0.19981438556663136,0.5841876970767795,0.6951219512195121,646,0.2561919504643963,165.5,0.608359133126935
0.95,0.8,0.7618195946862704,0.19761162888518005,0.5775657040260312,0.6951219512195121,602,0.2895016611295681,174.28,0.5730897009966778
0.95,0.9,0.7618195946862704,0.19664867635725092,0.5753226896885345,0.6951219512195121,574,0.3013588850174216,172.98,0.5296167247386759
0.95,1.0,0.7618195946862704,0.19652375678476555,0.5755995808125944,0.6951219512195121,548,0.29956204379562046,164.16000000000003,0.48175182481751827
0.95,1.1,0.7618195946862704,0.1969584537781196,0.5773341131332987,0.6951219512195121,535,0.27904672897196264,149.29000000000002,0.42990654205607476
0.95,1.2,0.7618195946862704,0.19776050670630113,0.5798984009886926,0.6951219512195121,538,0.29184014869888475,157.01,0.4107806691449814
0.95,1.3,0.7618195946862704,0.19879727758791182,0.5829127995521354,0.6951219512195121,548,0.26864963503649636,147.22,0.39233576642335766
0.95,1.5,0.7618195946862704,0.2012374887884067,0.5894489164815527,0.6951219512195121,563,0.2371403197158082,133.51000000000002,0.37300177619893427
0.95,1.7,0.7618195946862704,0.2038389133816288,0.5959564922414737,0.6951219512195121,577,0.21708838821490467,125.25999999999999,0.36048526863084923
0.95,2.0,0.7618195946862704,0.20762682830310472,0.604938601521605,0.6951219512195121,600,0.19018333333333334,114.11,0.35
0.95,2.5,0.7618195946862704,0.21314283370793494,0.6173629389273495,0.6951219512195121,611,0.19168576104746318,117.12,0.3502454991816694
0.95,3.0,0.7618195946862704,0.21760243116950004,0.6270329035575758,0.6951219512195121,625,0.17908799999999997,111.92999999999998,0.3472
1.0,0.5,0.7592389300726231,0.21234268804828507,0.6340286760085015,0.6962833914053427,779,0.201206675224647,156.74,0.6521181001283697
1.0,0.6,0.7592307070308377,0.2054926884994308,0.6039703852731853,0.6962833914053427,725,0.21315862068965516,154.54,0.6262068965517241
1.0,0.7,0.759232077537802,0.20123803714853425,0.58827136459522,0.6962833914053427,661,0.24290468986384267,160.56,0.6036308623298033
1.0,0.8,0.759232077537802,0.19880718271279027,0.5806161917211464,0.6962833914053427,624,0.2864102564102564,178.72,0.5785256410256411
1.0,0.9,0.759232077537802,0.19763885190127625,0.5776120457942562,0.6962833914053427,595,0.29366386554621854,174.73000000000002,0.5327731092436975
1.0,1.0,0.759232077537802,0.19733416410179794,0.5773159354864701,0.6962833914053427,572,0.2837587412587413,162.31,0.48776223776223776
1.0,1.1,0.759232077537802,0.19761404838324598,0.5786120161548771,0.6962833914053427,552,0.2667572463768116,147.25,0.43478260869565216
1.0,1.2,0.759232077537802,0.19828403191886487,0.5808362197726322,0.6962833914053427,552,0.2817391304347826,155.51999999999998,0.4148550724637681
1.0,1.3,0.759232077537802,0.19920873379698015,0.5835837779253328,0.6962833914053427,555,0.2656036036036036,147.41,0.3963963963963964
1.0,1.5,0.759232077537802,0.2014739475911982,0.5897394857080847,0.6962833914053427,566,0.23955830388692584,135.59000000000003,0.3763250883392226
1.0,1.7,0.759232077537802,0.20395032914510572,0.596000912776732,0.6962833914053427,579,0.21689119170984458,125.58000000000001,0.3626943005181347
1.0,2.0,0.759232077537802,0.20761383354257365,0.6047599319789801,0.6962833914053427,603,0.18824212271973467,113.51,0.351575456053068
1.0,2.5,0.759232077537802,0.21302020043969394,0.6170102361802992,0.6962833914053427,610,0.19363934426229512,118.12000000000002,0.35081967213114756
1.0,3.0,0.759232077537802,0.21743152861204082,0.6266162827967071,0.6962833914053427,623,0.1790048154093098,111.52,0.3467094703049759
